586,29.9
588,29.9
590,29.9
592,30.0
594,30.0
596,29.9
598,30.1
600,30.1
603,30.1
605,30.1
607,30.1
609,30.1
611,30.1
613,30.1
615,30.1
617,30.2
619,30.2
621,30.2
623,30.2
625,30.3
627,30.2
629,30.3
631,30.3
633,30.3
635,30.3
637,30.3
639,30.4
641,30.4
643,30.4
645,30.4
647,30.5
649,30.4
651,30.4
653,30.4
655,30.5
657,30.6
659,30.6
661,30.5
663,30.6
665,30.6
667,30.6
669,30.6
671,30.6
673,30.7
675,30.6
677,30.7
679,30.6
681,30.7
683,30.7
685,30.7
687,30.8
689,30.7
691,30.8
693,30.9
695,30.8
697,30.9
699,30.8
701,30.9
703,30.9
705,30.9
707,30.9
709,31.0
711,31.0
714,30.9
716,30.9
718,31.0
720,30.9
722,31.0
724,31.0
726,31.1
728,31.0
730,31.1
732,31.0
734,31.1
736,31.1
738,31.1
741,31.1
743,31.1
745,31.1
747,31.2
749,31.2
751,31.1
753,31.2
755,31.2
757,31.3
759,31.3
761,31.3
763,31.3
765,31.3
767,31.4
769,31.4
771,31.3
773,31.4
775,31.4
777,31.4
779,31.4
781,31.4
783,31.3
785,31.4
787,31.4
789,31.5
791,31.5
793,31.5
795,31.5
797,31.5
799,31.5
801,31.5
803,31.5
805,31.6
807,31.6
809,31.6
811,31.6
813,31.6
815,31.6
817,31.6
819,31.6
821,31.6
823,31.6
825,31.6
827,31.7
829,31.7
831,31.7
833,31.7
835,31.7
837,31.7
839,31.7
841,31.9
843,31.7
845,31.9
847,31.9
849,31.9
851,31.9
853,31.9
855,31.9
857,31.9
859,31.9
861,32.0
863,31.9
865,32.0
867,32.0
869,32.0
871,32.0
873,32.0
876,32.0
878,32.1
880,32.1
882,32.1
884,32.1
886,32.1
888,32.1
890,32.1
892,32.1
894,32.1
896,32.1
898,32.2
900,32.1
902,32.1
904,32.2
906,32.2
908,32.2
910,32.2
912,32.2
914,32.2
916,32.3
918,32.3
920,32.3
922,32.3
924,32.3
926,32.3
928,32.3
930,32.4
932,32.4
934,32.4
936,32.4
938,32.4
940,32.4
942,32.4
944,32.4
946,32.4
948,32.5
950,32.4
952,32.4
954,32.4
956,32.5
958,32.4
960,32.5
962,32.4
964,32.5
966,32.5
968,32.5
970,32.5
972,32.6
974,32.5
976,32.5
978,32.5
980,32.6
982,32.6
984,32.6
986,32.6
988,32.6
990,32.6
992,32.6
994,32.6
996,32.6
998,32.6
1000,32.6
1002,32.6
1004,32.7
1006,32.7
1008,32.6
1010,32.6
1013,32.8
1015,32.7
1017,32.7
1019,32.8
1021,32.7
1023,32.7
1025,32.7
1027,32.8
1029,32.8
1031,32.8
1033,32.8
1035,32.8
1037,32.8
1039,32.8
1041,32.8
1043,32.9
1045,32.9
1047,32.9
1049,32.9
1051,32.9
1053,32.9
1055,32.9
1057,32.9
1059,32.9
1061,32.9
1063,32.9
1065,32.9
1067,32.9
1069,32.9
1071,33.0
1073,32.9
1075,33.0
1077,32.9
1079,32.9
1081,33.0
1083,33.0
1085,33.0
1087,33.0
1089,33.0
1091,33.0
1093,33.0
1095,33.1
1097,33.0
1099,33.1
1101,33.1
1103,33.1
1105,33.1
1107,33.1
1109,33.1
1111,33.1
1113,33.1
1115,33.1
1117,33.1
1119,33.1
1121,33.1
1123,33.1
1125,33.2
1127,33.2
1129,33.3
1131,33.2
1133,33.3
1135,33.2
1137,33.2
1139,33.3
1141,33.2
1143,33.2
1145,33.2
1147,33.4
1149,33.4
1152,33.4
1154,33.4
1156,33.4
1158,33.4
1160,33.4
1162,33.4
1164,33.4
1166,33.4
1168,33.4
1170,33.4
1172,33.4
1174,33.4
1176,33.4
1178,33.4
1180,33.4
1182,33.4
1184,33.4
1186,33.5
1188,33.4
1190,33.5
1192,33.5
1194,33.5
1196,33.5
1198,33.5
1200,33.5
1202,33.6
1204,33.5
1206,33.5
1208,33.6
1210,33.5
1212,33.6
1214,33.5
1216,33.6
1218,33.6
1220,33.6
1222,33.6
1224,33.6
1226,33.6
1228,33.6
1230,33.6
1232,33.6
1234,33.6
1236,33.6
1238,33.6
1240,33.6
1242,33.6
1244,33.6
1246,33.6
1248,33.6
1250,33.6
1252,33.6
1254,33.6
1256,33.6
1258,33.7
1260,33.6
1262,33.6
1264,33.7
1266,33.7
1268,33.7
1270,33.7
1272,33.7
1274,33.7
1276,33.7
1278,33.7
1280,33.7
1282,33.7
1284,33.7
1287,33.7
1289,33.7
1291,33.7
1293,33.7
1295,33.7
1297,33.7
1299,33.7
1301,33.8
1303,33.7
1305,33.9
1307,33.9
1309,33.9
1311,33.9
1313,33.8
1315,33.8
1317,33.8
1319,33.9
1321,33.9
1323,33.9
1325,33.9
1327,33.9
1329,33.9
1331,33.9
1333,33.9
1335,33.9
1337,33.9
1339,33.9
1341,33.9
1343,34.0
1345,34.0
1347,34.0
1349,33.9
1351,33.9
1353,33.9
1355,34.0
1357,34.0
1359,33.9
1361,34.0
1363,34.0
1365,34.0
1367,33.9
1369,34.0
1371,34.0
1373,34.0
1375,34.0
1377,34.0
1379,34.1
1381,34.0
1383,34.1
1385,34.1
1387,34.1
1389,34.1
1391,34.1
1393,34.1
1395,34.1
1397,34.1
1399,34.1
1401,34.1
1403,34.1
1405,34.1
1407,34.0
1409,34.1
1411,34.1
1413,34.1
1415,34.1
1418,34.0
